year,country,count_companies,count_patents,sum_rdex,sum_capex,mean_assets,sum_sales,sum_ebitda
1980,Canada,11,70,184.2914621,3620.3317840699997,2562.4712039818182,16553.0063488,3842.37606602
1980,Ireland,5,259,208.1820029,342.7639903,1218.55838,7786.71309,964.250018
1980,Israel,1,1,0.28400001,0.199,10.642,5.1960001,1.541
1980,Japan,13,1797,2467.443022,4279.217028,6729.263036153846,139274.24057,9129.88805
1980,Netherlands,2,364,209,1717.70001,12812.502,30811.008,2608.008
1980,Panama,1,20,54.391998,53.210999,707.51001,579.51398,111.004
1980,Singapore,1,2,5.6799998,1.473,42.174,49.779999,13.992
1980,Sweden,1,12,231.3,343.005,4043.6799,2859.842,366.216
1980,Switzerland,1,3,0,0,63.967999,0,-2.2550001
1980,United Kingdom,5,124,277.528,4514.175001,9730.599818,59162.3663,9705.813909
1980,United States,497,13436,23532.417984903,130386.07998348,2452.2788769077347,1313926.553108467,191405.6812468708
1981,Canada,10,97,245.931353,4344.272239,3607.260922,20600.6501,3903.968581
1981,Ireland,5,273,272.856009,394.691993,1324.284592,8558.89292,1004.05201
1981,Japan,13,2333,2727.344025,11771.124903,9668.574323076924,147984.5997,17270.64996
1981,Netherlands,2,415,1377,1597.29999,12185.502,30555.008,2623.008
1981,Panama,1,25,65.515999,75.085999,771.23798,710.88202,148.49699
1981,Singapore,1,1,7.5739999,1.114,43.353001,40.036999,3.2709999
1981,Sweden,1,9,247.5,301.10001,3988.3999,3036.699,513.49902
1981,United Kingdom,5,136,331.149998,6054.375,10062.004222,58168.883,7747.463008
1981,United States,499,14543,27097.6280947474,146150.6241290037,2472.7505184079314,1424067.7325454103,200204.454472885
1982,Canada,16,96,346.4125434,5159.87941669,3069.22894118125,23835.085805000002,3476.36386098
1982,Ireland,5,272,273.2979972,285.458005,1219.763168,7449.15311,693.0269999999999
1982,Israel,1,1,0.53600001,0.63599998,13.843,8.1809998,0.70899999
1982,Japan,16,2598,3418.931019,12736.083326,9006.880348749999,174307.2402,18584.034050000002
1982,Netherlands,2,424,1399,1325.29999,11509.002,28887.004,2481.004
1982,Panama,2,35,83.611,72.28099697,433.69250969999996,825.65601,190.27999999
1982,Singapore,1,3,9.0900002,2.217,53.688,54.159,5.645
1982,Sweden,1,12,224.09999,232.10001,3485.7002,2760.8,428.19998
1982,Switzerland,1,1,0,2.017,67.042999,8.2369995,5.7730002
1982,United Kingdom,6,110,778.808012,7193.616999,10148.049321666667,68081.5918,8328.313971
1982,United States,496,12747,29737.8668602476,136698.809527791,2552.0141600300612,1368229.4034675101,190766.216932883
1983,Canada,14,103,423.741157,4324.9296681,3939.600992642857,30343.70559,5111.3674009999995
1983,Ireland,5,292,272.0030021,229.112,1272.611794,7344.42206,698.952989
1983,Israel,1,1,5.0180001,18.709,291.54401,132.073,24.691
1983,Japan,14,2750,4066.158992,12863.9719,11829.884214285714,197489.5969,20554.0799
1983,Netherlands,2,416,1261,1292,10939.002,26766.004,2509.004
1983,Panama,2,30,99.758003,86.30199899,507.12350005,884.64101,213.05500999999998
1983,Singapore,1,2,10.331,7.0640001,89.997002,67.314003,3.921
1983,Sweden,2,25,543.3,507,5180.94945,15380.3,1139.79999
1983,Switzerland,1,2,0,2.375,61.881001,8.54,5.152
1983,United Kingdom,10,164,899.059993,6447.107,6560.498009,79435.6582,10423.283044
1983,United States,514,12794,32351.9849030842,117893.0269312131,2926.9408930426875,1429531.956383332,218702.937989092
1984,Canada,22,137,423.74369552,3453.845799604,2404.5906445238097,30110.5088461,5665.7082177
1984,Ireland,5,371,287.3450072,281.865,1323.941244,8465.88709,1051.951003
1984,Israel,1,3,7.4699998,16.993999,306.17099,147.62199,-10.838
1984,Japan,17,3810,4706.7429551000005,7922.6149590000005,7724.1684888235295,190497.06278,17008.508228
1984,Netherlands,4,576,1389.066092,1779.145003,6337.508005,32316.95094,3171.844027
1984,Panama,1,24,117.162,82.026001,1093.114,916.461,204.43401
1984,Singapore,1,3,13.679,7.0289998,115.391,119.641,25.377001
1984,Sweden,4,56,667,800.5419899999999,3987.2682,18886.383,1938.6699800000001
1984,Switzerland,1,2,0,0.54000002,53.637001,16.139,7.5339999
1984,United Kingdom,9,195,1109.206015,8227.657025,8572.769788888889,84537.9439,13945.278411
1984,United States,573,14986,39912.876948247,124739.613913876,2556.0594874839285,1502466.3835459584,229723.494529635
1985,Canada,18,177,529.82483509,3231.6598613,2671.3102952777776,26039.076448,5032.52939411
1985,France,1,141,393.60599,480.58499,7036.9531,4343.5161,287.043
1985,Ireland,5,392,318.8570151,319.92100600000003,1593.114582,9298.13102,1113.992993
1985,Israel,2,3,12.8360001,13.4270001,177.215995,215.26700599999998,-59.133998
1985,Japan,17,4450,7990.448163,77312.86220999999,13938.779523529412,290689.69,33787.502242
1985,Netherlands,4,619,1955.21599,2785.918,8041.3165325,43889.50899,4215.65599
1985,Norway,1,5,50.385998,835.849,6023.0781,5529.6411,921.32001
1985,Panama,1,36,127.714,55.223,1226.343,948.54901,217.308
1985,Singapore,1,1,18.888,11.895,114.78101,125.102,0.115
1985,South Africa,1,3,0,1.7130001,2.973,1.4069999,-0.057000004
1985,Sweden,4,63,857.49603,1237.29902,4990.503549999999,23589.1561,2244.4890100000002
1985,Switzerland,1,7,0,848.479,12226.198,20496,2740.625
1985,United Kingdom,12,273,1829.3729604,10598.347922,9199.42116,113933.07118,19496.769058
1985,United States,582,15483,38273.795214567,126628.1979261602,2470.539458248786,1444915.2717126673,220681.959144306
1986,Canada,18,162,721.38061175,3976.7115559999997,3391.413472411765,30309.24884,7456.73462208
1986,Finland,1,3,4.598,10.551,301.16699,248.638,29.558001
1986,France,2,103,1016.22101,1316.4930399999998,8847.047849999999,13915.372500000001,1404.4579800000001
1986,Ireland,5,350,331.6530087,434.868992,1641.869,10814.25512,1247.6589900000001
1986,Israel,3,16,17.2679996,13.0939999,132.78599866666667,304.64198899999997,7.198000199999997
1986,Italy,1,1,168,762,13678,10066,1016.0001
1986,Japan,17,4642,10626.107827,21545.483631,17697.556188235296,333850.492,36386.05791
1986,Netherlands,4,632,2571.801991,3208.68108,11029.6225025,50076.26482,5141.66403
1986,Norway,1,6,83.886002,1438.537,8601.0107,7687.1865,810.94904
1986,Panama,2,47,143.024,57.40499899,633.818,996.99896,270.63999000200005
1986,Singapore,1,3,11.041,1.4569999,90.318001,64.771004,-3.3590002
1986,Sweden,4,79,1106.327999,2203.66303,6583.47755,28078.4221,2731.86798
1986,Switzerland,2,14,0,949.92398,7790.7129995,23578.3120001,2991.81200002
1986,United Kingdom,13,296,2587.5810114,12590.372224,9819.035544615384,113159.02864,20968.019221
1986,United States,620,13778,41281.886184848,116198.2169876528,2486.154619770422,1435108.19291742,214105.484382125
1987,Belgium,1,49,0,0,NaN,0,0
1987,Canada,22,198,774.19285218,4372.76879312,3115.4289122272726,47154.111644,8633.93796802
1987,Finland,1,8,9.0570002,20.625,418.97198,355.31201,36.450001
1987,France,2,112,1268.8519900000001,1371.52395,10852.626499999998,17275.1568,1785.4029
1987,Ireland,5,421,317.1039987,438.715991,1719.115812,10690.57993,1421.7689599999999
1987,Israel,2,23,14.416000799999999,15.036999999999999,176.60001,270.799,21.6860003
1987,Italy,1,5,215,819,17880,11090,1381
1987,Japan,154,11227,21252.1618393,27479.26805,6341.637808246754,995300.64549,68478.9885292
1987,Luxembourg,1,6,0,27.799999,2141.4001,488.70001,42.399998
1987,Netherlands,4,837,3349.5769099999998,4243.74886,11909.100025,60647.857899999995,6338.485909999999
1987,Norway,1,4,106.128,1271.124,9721.9678,8764.082,1230.6019
1987,Panama,1,41,175.12201,84.299995,1144.6001,1129.2001,337.70001
1987,Singapore,1,2,9.0220003,1.105,83.976997,66.856003,0.44100001
1987,South Africa,1,1,0,1.6539999,5.6849999,2.1389999,-0.588
1987,Sweden,4,115,1456.885,1730.12698,7907.818525,36535.4102,3366.22303
1987,Switzerland,3,26,0,1249.442,6607.531667,27728.775001,3802.12509998
1987,United Kingdom,14,385,3506.2120043,14127.743806,11199.784552857143,138669.22517,25391.197724
1987,United States,699,15608,46453.603002993,108037.4235995235,2402.1525120055508,1590815.593226431,244009.2099319756
1988,Antigua and Barbuda,1,5,0,7.408,110.87199,91.419006,12.71
1988,Australia,1,1,3.8879998,4.8059998,98.737007,219.252,19.277
1988,Belgium,1,66,0,0,587.9989,0,120.64607
1988,Canada,18,161,892.3658711200001,5657.91426718,4136.466803488889,49680.639553,10307.32304286
1988,Finland,1,4,11.007999,17.211,486.59198,380.561,36.178001
1988,France,2,126,1110.18301,1510.86401,14635.233500000002,18311.458,4160.8049
1988,Germany,1,95,2675.1418,3623.0579,29283.891,42651.707,3032.6538
1988,Ireland,6,422,358.3750035,586.8260091,1630.318996,12324.964171,1617.9500401
1988,Israel,2,10,16.4770003,18.9759989,202.398505,329.20702,35.748999999999995
1988,Italy,1,21,310,779,14642,10267,1898
1988,Japan,163,11109,22939.273699,30858.40794,6697.2173295092025,1088266.4149800001,86313.8689134
1988,Luxembourg,1,6,0,0,NaN,0,0
1988,Netherlands,5,707,3147.7181979999996,3838.002999,9447.56814,56849.80377,6038.9310000000005
1988,Norway,2,13,144.98999800000001,1072.602993,5451.95099,9539.8896,1670.5481
1988,Panama,1,42,217.89999,111.50001,1443.7,1271.5,381.10001
1988,Singapore,1,4,8.9689999,1.725,90.906006,83.501999,9.901
1988,South Africa,1,1,0,1.814,7.2859998,3.2639999,-0.77099997
1988,Sweden,4,85,1517.932965,1940.13998,8195.951000000001,36031.4951,3545.15103
1988,Switzerland,2,26,0,1304.6740998,11069.22,27142.263002,3727.1760999
1988,United Kingdom,22,434,4084.4585521,16927.697985,7733.4385154090905,154820.2287884,29428.4980891
1988,United States,723,14544,48244.737808413396,125126.759654562,3179.288371858213,1764336.4563126501,292290.1397902135
1989,Antigua and Barbuda,1,12,0,3.164,118.333,97.997002,14.633
1989,Australia,2,61,3.028075,0,2326.2667,2111.06101,558.67993
1989,Belgium,2,106,0,0,986.061115,723.74005,228.843094
1989,Canada,21,192,1206.59662604,8704.17537448,4410.374962190476,49844.8508099,11979.9514051
1989,Denmark,2,15,0,0,489.796965,1039.6900660000001,489.028022
1989,Finland,3,47,300.14786,28.789,3002.891486666667,8563.77549,616.412751
1989,France,15,427,4430.640957,1999.0749899999998,9401.104858,131445.87811,17380.259379
1989,Germany,21,2641,12795.56161,4311.3999,9942.248463809523,265969.54119,27774.151343999998
1989,Ireland,7,498,392.9730053,620.2909886,1496.0109337142858,13800.761935,1794.5201827
1989,Israel,6,27,64.71100059999999,40.3610002,160.77299433333332,857.71298,94.8159971
1989,Italy,3,55,1043.67523,676,24324.581,46977.3473,7885.95495
1989,Japan,170,13812,23370.4704744,38647.829667,6500.559526627219,1058784.22984,88116.291111
1989,Luxembourg,1,7,0,0,NaN,0,0
1989,Netherlands,8,976,3545.932068,4203.838079,8030.9799025,76240.5142,8487.544390000001
1989,New Zealand,1,3,0,0,224.16649,296.82898,23.337263
1989,Norway,3,13,166.80200100000002,1332.14001,3688.0896263333334,10522.980341999999,1741.4005757
1989,Panama,1,39,245.20001,143.09999,1440.2,1349.3999,388.10001
1989,Singapore,1,6,10.155,2.585,95.422005,96.474998,9.2859993
1989,South Africa,1,2,0,0.405,6.1690001,3.8429999,-1.3150001
1989,Sweden,6,122,1984.465802,2691.2781099999997,7180.711683333333,44805.6716,4822.63833
1989,Switzerland,6,262,497.55598999999995,1587.21,8350.25245,53255.4907,8203.08589
1989,United Kingdom,26,702,5443.2531528,19156.205052,8896.579948538461,213766.77109650002,38802.1528552
1989,United States,771,17913,54160.8050404982,137884.9781737096,3442.643039090724,1918685.009684254,314032.6503691531
1990,Antigua and Barbuda,1,2,0,4.579,118.644,105.351,15.737
1990,Australia,2,39,6.013,240.12999,2698.7781,3120.34518,633.15057
1990,Belgium,2,81,0,0,1159.3827999999999,879.64075,248.69002
1990,Canada,25,185,1273.935191427,9257.3783193523,3857.8119845708,51396.390741100004,11168.782119970001
1990,China,1,2,0.050000001,0.033,1.6029999,2.118,-0.32800001
1990,Denmark,3,18,206.855,225.761,1127.1433833333333,2776.36562,886.160332
1990,Finland,3,45,339.277171,31.969997,3154.8963066666665,9361.09019,631.327454
1990,France,16,421,5624.910653,2814.42688,11084.4597875,153744.17644,18476.335366
1990,Germany,22,2524,16864.16167,4770.188,11683.697435,315305.53829,30963.186353
1990,"Hong Kong, SAR China",1,3,0,0,196.57034,151.78967,39.329254
1990,Ireland,8,520,419.44499540000004,633.7379912,1900.269814142857,14750.4469981,1832.2206989000001
1990,Israel,5,27,86.64100099,50.01299811,252.34459802,1195.40999,139.896994
1990,Italy,3,31,1370.70657,1380.903,31722.25233333333,65440.0221,10045.932910000001
1990,Japan,183,13539,29929.473281,49895.193252,7450.421537704918,1317185.20001,100052.28656051
1990,Luxembourg,1,3,0,0,NaN,0,0
1990,Netherlands,8,886,3926.0570340000004,4292.35411,9176.60919125,87531.9148,9902.77843
1990,New Zealand,1,3,0,0,245.1584,295.84274,34.507889
1990,Norway,1,14,175.85301,951.513,11996.671,10389.629,1817.316
1990,Panama,1,37,270.80002,144,1786.5,1521,455.70001
1990,Singapore,1,1,10.608001,2.3950002,97.18,102.812,11.309
1990,Spain,1,1,62,7533,34390,9048,4490
1990,Sweden,6,117,2463.96436,2423.55795,8199.450033333333,47229.4976,4240.65579
1990,Switzerland,8,327,1762.7472639999999,1987.5079,9410.84738,63051.45156,8516.733116
1990,United Kingdom,31,782,7485.3017488000005,21707.108002,8947.13388251613,273764.466378,43322.962599
1990,United States,756,16790,60272.838445365,147557.7393976723,3180.6004007589304,1991435.41728857,314163.0299192361
1991,Antigua and Barbuda,1,3,0,4.506,121.26399,104.613,15.528
1991,Australia,1,51,0,148.063,2110.322,508.80701,143.20399
1991,Belgium,2,101,0,0,1254.2669799999999,984.80859,247.62183299999998
1991,Bermuda,2,2,0,354.56400699999995,800.4114950000001,625.071,158.711989
1991,Brazil,2,22,33.709969,0,13948.4786,7596.8272,2330.6650499999996
1991,Canada,29,223,1356.790708244,6754.7435422664,3106.45985487931,47118.49749116,7447.87765372
1991,Denmark,3,42,227.778,274.51102,1244.9591233333333,2954.52234,977.04053
1991,Finland,4,53,259.555033,15.054001,3693.1242525000002,9287.279,641.5541153
1991,France,15,442,6105.410003,3555.0869199999997,12307.025830666667,157256.32032,18916.7485339
1991,Germany,22,2430,15235.3837,5404.647,12367.850068636364,336018.52027,31019.334829
1991,"Hong Kong, SAR China",1,8,0,0,227.62985,167.30591,41.783188
1991,Ireland,9,576,448.90500049999997,617.40897695,1793.8842115555556,17953.577500209998,2080.8040699
1991,Israel,3,15,61.199998,47.2000001,329.97367,921.12399,119.378
1991,Italy,3,34,1530.58468,921.58502,33274.459,65465.129199999996,9713.581836000001
1991,Japan,190,14598,34068.5990868,58582.338968,7837.396681851852,1406186.32077,96167.8510411
1991,Luxembourg,1,3,0,0,NaN,0,0
1991,Mexico,1,1,0,0,3911.2295,1733.8383,427.10706
1991,Netherlands,7,950,3127.724325,2014.8840099999998,10957.947778571428,90412.2889,6531.61744
1991,New Zealand,1,4,0,0,208.44411,276.61807,30.552208
1991,Norway,3,21,243.21501,185,4478.0450163333335,11158.146762,1775.7238528
1991,Panama,1,29,315.60001,247.69998,2272.8,1816.9,563.79999
1991,Singapore,1,1,14.303,3.8019998,92.921997,100.193,3.5189998
1991,Spain,1,1,100,6428,38750,11117,5111
1991,Sweden,7,128,2774.950075,2105.98001,7571.6611571428575,46893.62668,3441.60247
1991,Switzerland,8,317,1735.41577998,2067.694200005,9864.309500028572,64903.7443,8973.5956401
1991,United Kingdom,31,1037,7569.2089246000005,20929.4816759,9168.369468958064,259828.4801858,39944.392614
1991,United States,811,18626,62124.586621129,152847.4850147477,3524.7316707720183,2078557.0523583114,306958.2018022756
1992,Antigua and Barbuda,1,4,0,9.1529999,126.109,114.671,18.566
1992,Australia,1,41,0,133.11501,1955.795,492.42798,337.74701
1992,Belgium,2,79,0,0,1225.12051,997.27155,236.70115700000002
1992,Bermuda,1,3,0,49.247997,309.427,286.267,48.420002
1992,Brazil,2,20,45.371535,0,14817.707750000001,7954.5169000000005,2126.79717
1992,Canada,27,224,1182.2946094658,5876.7294335685,3512.3885000932,44283.15401523,7980.809268483999
1992,Denmark,3,42,243.368,352.26501,1349.6350300000001,3370.8248599999997,1222.172198
1992,Finland,4,59,237.342276,6.2620001,3130.9536775,8214.67029,757.283319
1992,France,16,518,6025.302266,2884.53499,11135.375176874999,149779.47443,18869.976869000002
1992,Germany,22,2452,16043.59481,0,12893.350353636364,341690.23069,28394.013109
1992,"Hong Kong, SAR China",1,5,0,0,348.91565,191.22722,48.735565
1992,Ireland,10,616,579.9309919,722.6829692,1754.6171309000001,19816.4089993,2219.016474
1992,Israel,4,18,51.93000094,45.760999999,242.211505,779.25695,147.3060041
1992,Italy,4,29,674.44669,1122.7681,22001.13085,52107.197400000005,7352.67717
1992,Japan,198,15691,38818.6540987,57244.656704,8607.015250659899,1608812.93264,94947.1031143
1992,Luxembourg,1,5,0,33.128002,929.08899,957.47498,124.74001
1992,Mexico,1,3,0,0,1019.6573,994.71094,124.5642
1992,Netherlands,9,776,2889.636239,2585.3850768,8241.35588888889,88897.7178399,5328.8748798
1992,New Zealand,1,1,0,0,206.174,318.11694,34.094051
1992,Norway,2,15,196.16899999999998,1083.632,6400.9755,9196.1221,1467.6631
1992,Panama,1,38,374.39999,340.79999,2809.0999,2085,612.10004
1992,Singapore,1,5,13.887,3.5969999,83.941002,94.959,-4.776
1992,South Korea,1,1,104.6,1622.1,15690.399,8251.2002,2466.0999
1992,Sweden,7,132,2291.699933,1612.97801,6383.496587714286,38053.763426,1859.1933943
1992,Switzerland,9,339,3019.5157019999997,2198.9941,8939.315165,65938.62665,10050.05705
1992,Taiwan,1,5,23.023859,0,489.59787,261.34415,53.833164
1992,United Kingdom,31,928,7077.2359896,19929.18091269,9888.656217456666,242981.102498001,32304.896032
1992,United States,907,19761,69480.98249668,150525.6807645779,2958.5907594665737,2076800.0745893607,315809.676551643
1993,Antigua and Barbuda,1,4,0,13.168,133.60699,121.83401,21.489
1993,Australia,3,55,56.84499597000001,2282.6759999,7581.261326666667,12719.98498,2895.4220101
1993,Belgium,3,110,333.36511,0,3238.8549000000003,7603.86943,770.717067
1993,Bermuda,1,1,0,29.209999,426.82199,352.03699,50.142002
1993,Brazil,3,22,182.666873,0,17507.538833333332,19677.6694,4180.57219
1993,Canada,28,187,1389.11094174,7018.305084026,3653.3660205666665,48333.08550399,10194.05648401
1993,China,1,1,0.43900001,0.024999999,5.3319998,0.059999999,-0.83899999
1993,Denmark,3,50,257.66,390.203,1345.2118333333333,3265.18511,1136.151771
1993,Finland,4,35,335.02367100000004,209.4740101,2869.8139025,9068.82519,1199.941133
1993,France,18,497,6849.807798,7179.115762,13953.944188888889,194394.06982,20716.498214
1993,Germany,22,2349,14145.15419,4903.3838,12474.674311363637,305857.86985,21240.520908
1993,"Hong Kong, SAR China",1,4,0,54.203434,527.76642,195.00212,51.945408
1993,Ireland,9,545,727.8380009,891.4419799,1656.8812876666666,19860.3017008,2315.669997
1993,Israel,5,14,123.4640001,85.43199809000001,432.229804,2155.470122,303.5589872
1993,Italy,5,44,474.2187500004,670.84700001,26150.04288,79742.1059,12772.268270030001
1993,Japan,199,16274,41901.20117264,56815.101688,9536.204006919192,1753237.12177,92652.11084334
1993,Luxembourg,1,4,0,29.607,1226.1541,1013.348,121.44
1993,Netherlands,9,704,2553.271172,2116.2841,7701.054565555555,83221.8362002,5137.505731
1993,New Zealand,1,5,0,25.507376,234.38841,376.34131,46.124729
1993,Norway,3,20,192.154999,1106.24298,4110.390819666666,9194.359579999998,1520.5674596000001
1993,Panama,1,36,404.40002,197.89999,2960.7002,2123,627.80005
1993,Singapore,1,3,16.936998,4.4039998,105.278,140.88,17.344999
1993,South Korea,6,465,0,0,5560.628016666667,30223.2094,2712.523049
1993,Spain,1,1,97,2619,28654,9294,4435
1993,Sweden,6,115,2203.612759,1631.24097,7130.451616666667,41355.8554,2984.41058
1993,Switzerland,11,580,3534.999558,3603.4485250000002,7842.7890800000005,71873.30046,11557.308627
1993,Taiwan,1,10,37.841377,0,567.71973,380.63748,103.23099
1993,United Kingdom,30,921,6024.2196886,16720.12993039,7592.8039326,210091.56371101,29935.2128081
1993,United States,962,21079,70457.456143531,157578.95060801512,3548.7789653954883,2265817.992173479,357297.7071401078
1994,Antigua and Barbuda,1,3,0,12.37,156.86801,142.94901,24.684999
1994,Australia,3,49,103.243999,3044.50003,9396.604266666667,17334.257,3770.45599
1994,Belgium,3,134,360.9483,129.937,3657.1655466666666,9338.1063,1358.77055
1994,Brazil,2,14,226.561478,343.5737,21050.6775,20974.2019,2480.5347300000003
1994,Canada,40,240,1528.6313033,5114.4148589946,2221.465724528205,47768.78999035,8887.36974737
1994,China,2,4,1.43500004,1.394,13.0030001,18.017,0.22199999999999998
1994,Denmark,4,57,311.70001,621.376525,1982.2602474999999,6219.7369499999995,1822.291628
1994,Finland,3,58,444.677325,713.2454497,4186.458436666667,10755.50589,1807.89048
1994,France,20,605,8439.663999,12939.541652,18305.86453,264807.85922,38239.601385
1994,Germany,23,2210,16291.59424,14105.354354,14153.488961304349,370230.83614,30240.7219025
1994,"Hong Kong, SAR China",2,10,0.3638342,44.5979979,341.019988,395.37706000000003,66.525554
1994,Ireland,8,533,765.2739899,1134.6569921,2827.828885875,25302.64019,3105.309077
1994,Israel,6,26,110.8650009,73.10300591000001,322.2834881666667,1746.9620198,266.7600015
1994,Italy,5,64,451.817,3701.13176999,27514.29138002,69986.6286999,17352.547577
1994,Japan,213,16991,48762.51413677,69943.449908,11856.953630849057,2132948.9618700002,141712.6602393
1994,Luxembourg,1,3,0,18.452999,866.00006,634.88501,81.499001
1994,Netherlands,9,687,3124.660469,3510.189832,8889.203954444445,97243.889803,7370.289722
1994,New Zealand,1,3,0,40.143188,477.9285,501.96939,75.204964
1994,Norway,3,23,216.41899899999999,1152.454396,5020.385991333334,11761.372924,2230.5957058
1994,Singapore,1,5,21.286001,6.2020001,121.19799,173.302,17.687
1994,South Korea,5,555,124.00001,1610,8876.79834,41611.69042,7287.91154
1994,Spain,2,4,136,4403,24163.5,25257,7837
1994,Sweden,6,152,2643.465704,2539.388955,8402.0511,57386.6003,6130.55444
1994,Switzerland,11,653,4086.900309,4518.9485279,9346.824769,82530.63359,13906.25334
1994,Taiwan,1,48,40.748417,0,1073.6885,582.48126,254.52829
1994,United Kingdom,32,898,6767.5771889,15929.63465287,7905.601542,223416.17039291,32644.22999932
1994,United States,1078,22196,76692.6925689482,188282.9997751735,3166.8458522850215,2525778.05615339,429874.6355882912
1995,Antigua and Barbuda,1,2,0,13.290999,183.87801,159.82201,28.355
1995,Australia,5,54,210.14225000000002,6533.43565,10754.50274,30248.00629,7583.8879501
1995,Belgium,5,158,409.2646199,140.3701298,2393.0054800000003,10699.088802,1738.6078805
1995,Brazil,2,22,249.58791300000001,422.87515,23052.953,19989.6863,2742.4935100000002
1995,Canada,45,251,1911.37524159,6497.553185307,2325.250802640909,55151.8720254,13816.630078791
1995,China,1,3,1.937,1,19.792999,11.474999,-2.1159999
1995,Denmark,3,38,351.60001,568.7255,2885.7558,6968.1955,2085.24876
1995,Finland,3,83,728.311499,1358.320611,5024.997469999999,13909.11261,2651.224203
1995,France,20,580,9664.106299000001,13804.697717000001,19723.828071,292147.2,42176.380814000004
1995,Germany,24,2275,18442.23723,15699.147903000001,15049.163778333334,409031.6811,36205.77361
1995,"Hong Kong, SAR China",1,5,0,65.856682,610.48883,284.77899,56.070248
1995,Ireland,9,576,874.1950006,1505.16699989,2708.8578916666665,28694.221033,3847.0940487999997
1995,Israel,11,31,157.24199488,84.17600619,233.36109177272726,2499.812054,271.2530025
